school,used,ploc,m_CC,m_EE,m_F,m_G,m_MD,m_NBT,m_NF,m_NS,m_OA,m_RP,m_SP,s_CC,s_EE,s_F,s_G,s_MD,s_NBT,s_NF,s_NS,s_OA,s_RP,s_SP,n_CC,n_EE,n_F,n_G,n_MD,n_NBT,n_NF,n_NS,n_OA,n_RP,n_SP
3867,5,-3.67,.277666666666667, , ,.0805,.50175,-.241916666666667, , ,-.0202857142857143, , ,.0712904855736958, , ,.715757710402061,.0942386155812291,.707391039901788, , ,.896477870016082, , ,3, , ,6,4,12, , ,7, , 
3910,5,-3.67,.278, , ,.58925,-.596833333333333,.180083333333333, , ,.42325, , ,.0709295425052213, , ,.290261232914996,1.08846707192577,2.08924059532442, , ,1.20440320135267, , ,3, , ,4,6,12, , ,8, , 
3936,5,-3.67,.278, , ,.0795,.167666666666667,.16775, , ,-.48375, , ,.0634413114618543, , ,.833220430447001,.745493044090875,.861162927068114, , ,.457093061276002, , ,6, , ,8,12,24, , ,16, , 
3935,5,-3.67,.278, , ,.0795,.171166666666667,.36025, , ,-.23175, , ,.0634413114618543, , ,.833220430447001,.689249240225563,1.97656866157314, , ,.577048755883475, , ,6, , ,8,12,24, , ,16, , 
750,5,-3.68,.278666666666667, , ,.2052,-.0267142857142857,.08, , ,-.7498, , ,.0712904855736958, , ,.826029176240162,.67489078481527,.849150698693058, , ,1.46690991543448, , ,3, , ,5,7,12, , ,5, , 
3866,5,-3.68,.278666666666667, , ,.2052,-.0717142857142857,-.09525, , ,-.0784, , ,.0712904855736958, , ,.826029176240162,.907089615985417,.770259475171133, , ,.764926663151442, , ,3, , ,5,7,12, , ,5, , 
750,5,-5.17,.278666666666667, , ,-.137,-.0985555555555555,-.475, , ,-.152, , ,1.10205005935907, , ,1.67921216646379,1.15230531014041,.996969073408666, , ,.826310474337582, , ,3, , ,5,9,4, , ,3, , 
3934,5,-3.68,.278666666666667, , ,.1798,-.151857142857143,-.0945, , ,-.0784, , ,.0637641487567008, , ,.915271762920719,1.11356812904374,.780349921509575, , ,.721179774166377, , ,6, , ,10,14,24, , ,10, , 
3937,5,-3.58,.2795, , ,-.50425,.516166666666667,-.0254166666666667, , ,-.2605, , ,.0733234841870825, , ,1.00911287065139,.47881726127717,.843807876168538, , ,.664477940441467, , ,4, , ,8,12,24, , ,16, , 
3932,5,-3.69,.28, , ,.1452,-.0415714285714286,.147727272727273, , ,-.471166666666667, , ,.0642744117048145, , ,.744360545852762,.81349386213804,.826516740349475, , ,.46653672433316, , ,6, , ,10,14,22, , ,12, , 
3866,5,-3.69,.280666666666667, , ,-.3012,.377428571428571,.246666666666667, , ,-.689833333333333, , ,.0720717235351933, , ,1.07055111975094,1.31645139891843,1.08334300228785, , ,1.35081744387118, , ,3, , ,5,7,12, , ,6, , 
3867,5,-3.69,.280666666666667, , ,-.4742,-.451857142857143,-.0559166666666667, , ,.552666666666667, , ,.0720717235351933, , ,1.50301387219147,1.21543098372161,.949367297283573, , ,.745291262974863, , ,3, , ,5,7,12, , ,6, , 
3934,5,-3.69,.280666666666667, , ,-.0424,.282428571428571,-.227166666666667, , ,-.117166666666667, , ,.0644629092321055, , ,1.36595714915708,.462092517257632,.94640967628312, , ,.842151231650051, , ,6, , ,10,14,24, , ,12, , 
3932,5,-3.69,.280666666666667, , ,-.4496,-.0502857142857143,.095, , ,.2605, , ,.0644629092321055, , ,1.34694478976188,.850981282318914,1.009877306366, , ,1.86804095244189, , ,6, , ,10,14,24, , ,12, , 
3937,5,-3.69,.280666666666667, , ,.1306,-.04,-.402833333333333, , ,.552666666666667, , ,.0644629092321055, , ,.842928387626533,.812751073633439,.88430123072778, , ,.710607337338131, , ,6, , ,10,14,24, , ,12, , 
3936,5,-3.69,.280666666666667, , ,.1306,.421571428571429,-.00925000000000001, , ,-.692666666666667, , ,.0644629092321055, , ,.842928387626533,1.1048451137036,.628480863393766, , ,1.25374024664625, , ,6, , ,10,14,24, , ,12, , 
3934,5,-3.69,.280666666666667, , ,.1464,-.304714285714286,-.0468333333333333, , ,.2605, , ,.0644629092321055, , ,.743545141721589,1.57143968427639,.747674287761529, , ,1.86804095244189, , ,6, , ,10,14,24, , ,12, , 
4083,6,-1.91,.2815, , ,-1.022,.229833333333333,-.178,-.452, ,.77, , ,.0148492424049175, , ,1.03875550540057,.245748991181381,.95694245236736, , ,.157901868260005, , ,2, , ,3,6,8,1, ,5, , 
803,5,-3.73,.283, , ,-1.459,-.376,.0278333333333333, , ,.332818181818182, , , , , , , ,.787807950370309, , ,1.67530402125595, , ,1, , ,1,1,6, , ,11, , 
3933,5,-4.47,.283, , ,.24325,.184571428571429,-.1512, , ,-1.033, , ,.955192650725496, , ,.56910712231237,.876210373738875,.913488751983296, , ,.391737156777347, , ,7, , ,4,7,5, , ,2, , 
3910,5,-3.71,.283666666666667, , ,-.110833333333333,.0965,.358153846153846, , ,-.292428571428571, , ,.0730022830693214, , ,1.42262017652874,.698754248645402,2.00920369160495, , ,.780524152336718, , ,3, , ,6,6,13, , ,7, , 
3960,5,-3.71,.283666666666667, , ,.0798333333333333,.0965,-.117923076923077, , ,.635428571428571, , ,.0730022830693214, , ,.802937959413221,.698754248645402,1.5236090083274, , ,1.67744695466482, , ,3, , ,6,6,13, , ,7, , 
3910,5,-3.71,.283666666666667, , ,.0798333333333333,.5995,-.349307692307692, , ,.178, , ,.0730022830693214, , ,.802937959413221,1.44356416552919,.956573170630052, , ,1.46212220191519, , ,3, , ,6,6,13, , ,7, , 
3910,5,-3.71,.283666666666667, , ,.0925,.587833333333333,-.307153846153846, , ,-.00571428571428572, , ,.0730022830693214, , ,.711378872331756,1.47729217376478,.813994455975576, , ,.773215734079805, , ,3, , ,6,6,13, , ,7, , 
3914,5,-3.71,.283666666666667, , ,.431,-.730333333333333,.0168461538461538, , ,.299, , ,.0730022830693214, , ,.386281244690964,1.14312635638702,.686065575844594, , ,.85288705778276, , ,3, , ,6,6,13, , ,7, , 
3932,5,-3.71,.283666666666667, , ,.0726666666666666,.0965,-.303461538461539, , ,.637285714285714, , ,.0652952269822739, , ,.800357798775402,.666236035159803,.741121163145095, , ,1.66957983791277, , ,6, , ,12,12,26, , ,14, , 
3935,5,-3.71,.283666666666667, , ,.0925,.0466666666666667,-.296076923076923, , ,.281, , ,.0652952269822739, , ,.678273141548045,.921422155083536,.691409049583641, , ,.718308911477292, , ,6, , ,12,12,26, , ,14, , 
3935,5,-3.71,.283666666666667, , ,.431,.213666666666667,-.456076923076923, , ,.281, , ,.0652952269822739, , ,.368304715740056,1.65163683732964,.669130834625153, , ,.718308911477292, , ,6, , ,12,12,26, , ,14, , 
750,5,-2.45,.285, , , ,.266,-.1573, , ,-.1534, ,.622,.14271650219929, , , ,.617788313259485,.988279430795427, , ,1.13641246913258, , ,3, , , ,6,10, , ,5, ,1
3937,5,-3.74,.287, , ,.00960000000000001,.439428571428571,-.2821, , ,.0851428571428572, , ,.0658057748225792, , ,1.22867997822415,.372892996465725,.683799978448607, , ,1.29250126362937, , ,6, , ,10,14,20, , ,14, , 
750,6,-3.16,.287571428571429, , ,-1.123,.1728,.229, , ,-.5505, ,.888,.186157511391883, , ,3.32680856076811,.467790765193158,.858293267673313, , ,.333047293938864, , ,7, , ,6,5,4, , ,2, ,1
750,5,-3.76,.288833333333333, , ,.217,.00640000000000001,-.595, , ,.270666666666667, , ,.794963248626417, , ,.848057781050325,.941971496384047,.941310575740016, , ,.69198434471694, , ,6, , ,4,5,6, , ,3, , 
4143,7,-2.06,.291, , ,-.4914,.0866666666666666,-.2128, ,-.397,.4018, ,.512, , , ,.857113353063642,1.11175458922672,1.21631829715745, ,.311126983722081,.779841778824397, , ,1, , ,5,6,5, ,2,5, ,1
750,5,-2.49,.2915, , ,.265666666666667,-.413142857142857,-.355, , ,-.0648, , ,.0786574853399217, , ,.234355143603321,2.12697252987836,1.48322980912152, , ,.936667870699108, , ,4, , ,3,7,4, , ,5, , 
4054,6,-1.88,.292, , ,.432,-1.987,.267769230769231, , ,.590666666666667, ,.468, , , ,.101118742080783,.396929044876621,.893220125337362, , ,.15376063648845, , ,1, , ,3,4,13, , ,3, ,1
750,4,-5.04,.292363636363636, , ,-.354,.00866666666666668, , , ,-.975, , ,.569013580282101, , ,1.05277316328511,.984294400403998, , , ,.711349421873667, , ,11, , ,4,6, , , ,2, , 
2407,5,-3.36,.2944, , ,-.285333333333333,-.4405,.3335, , ,-.2645, , ,.159927205662799, , ,1.46536832684937,1.08965154980847,.0855599205235723, , ,1.17450436355086, , ,10, , ,3,2,2, , ,2, , 
4143,7,-2.25,.2945,-.284, ,.0625,-.136,-.284625, ,-.125,.18425, , ,.0827314933988261,.339411254969543, ,.618692438399996,1.20811133592894,1.37533330375897, , ,.866209895656551, , ,2,2, ,4,3,8, ,1,4, , 
3933,6,-2.14,.295, , ,-.325,-.3862,.238166666666667,-.403, ,.884666666666667, , ,.0624819974072532, , ,1.34350288425444,.917501413865093,.893008491934241, , ,.240591631885511, , ,3, , ,2,10,6,1, ,3, , 
3866,5,-3.79,.295, , ,-.92975,-.319142857142857,.713166666666667, , ,.7576, , ,.0752861208988749, , ,.745489716003291,.855892794799954,2.60640511165486, , ,1.69554808247953, , ,3, , ,4,7,12, , ,5, , 
3911,5,-3.79,.295, , ,.1215,.292285714285714,-.08825, , ,-.4446, , ,.0752861208988749, , ,.885737922111652,.53285761521746,1.03396246854692, , ,.503802838419952, , ,3, , ,4,7,12, , ,5, , 
3937,5,-3.79,.295, , ,.10525,-.347571428571429,-.0460833333333333, , ,.364, , ,.0673379536368607, , ,.929842805455386,.958264433898455,.852949507484963, , ,.741374998829128, , ,6, , ,8,14,24, , ,10, , 
3936,5,-3.79,.295, , ,.1215,.292285714285714,-.39025, , ,.6388, , ,.0673379536368607, , ,.820033971421742,.51195303699452,.661882706671888, , ,1.48653263969847, , ,6, , ,8,14,24, , ,10, , 
3933,5,-3.79,.295, , ,.62625,-.105285714285714,-.213583333333333, , ,.232, , ,.0673379536368607, , ,.285168997513505,1.08196043071194,.845988123910201, , ,1.56110374059154, , ,6, , ,8,14,24, , ,10, , 
396,7,-2.75,.2955, , ,.6258,-.341666666666667,-.4752, , ,.1592,2.082,-1.384,.219910208949016, , ,1.45131895185035,.823664899498981,.91721273432067, , ,1.17889469419452, , ,2, , ,5,6,5, , ,5,1,1
3910,5,-3.8,.296333333333333, , ,-.107833333333333,-.333,.0325833333333334, , ,.278833333333333, , ,.0758573222130424, , ,1.00346946474054,1.19951606908786,.818023611387764, , ,1.13835309402077, , ,3, , ,6,6,12, , ,6, , 
3960,5,-3.8,.296333333333333, , ,-.807666666666667,.464,-.193083333333333, , ,.653166666666667, , ,.0758573222130424, , ,.878780215222593,.422432006363154,1.02408446547355, , ,1.83484597900387, , ,3, , ,6,6,12, , ,6, , 
3867,5,-3.8,.296333333333333, , ,.250666666666667,1.024,-.363083333333333, , ,-.469666666666667, , ,.0758573222130424, , ,.809934729880542,.996450099101806,.962356242707859, , ,.440860824599631, , ,3, , ,6,6,12, , ,6, , 
3937,5,-3.8,.296333333333333, , ,-.0856666666666667,-.333,.490333333333333, , ,-.469666666666667, , ,.067848851623787, , ,.869039734768244,1.14369369707421,1.15853650809101, , ,.420344303319711, , ,6, , ,12,12,24, , ,12, , 
3935,5,-3.8,.296333333333333, , ,-.107833333333333,-.305833333333333,.0325833333333334, , ,.435333333333333, , ,.067848851623787, , ,.956770594080404,1.12264742569706,.800042874756894, , ,1.42942463525671, , ,6, , ,12,12,24, , ,12, , 
3932,5,-3.8,.296333333333333, , ,-.571833333333333,.464,-.341, , ,.618, , ,.067848851623787, , ,1.26624418392873,.402773114567224,1.03148984694365, , ,.992826818185876, , ,6, , ,12,12,24, , ,12, , 
3936,5,-3.8,.296333333333333, , ,.261166666666667,.0968333333333333,-.37175, , ,.243833333333333, , ,.067848851623787, , ,.686489731543853,.870270055613181,.975287348961053, , ,.953147783383929, , ,6, , ,12,12,24, , ,12, , 
3934,5,-3.8,.296333333333333, , ,.5975,-.376333333333333,-.309333333333333, , ,.470333333333333, , ,.067848851623787, , ,.240590750218933,1.28586775322654,.756893345347866, , ,1.51597621313393, , ,6, , ,12,12,24, , ,12, , 
3937,5,-3.81,.297, , ,-.00980000000000002,.07375,-.202454545454545, , ,.511285714285714, , ,.0681703747972681, , ,.777061530525236,1.51071574648134,.923246277171854, , ,1.56907417232002, , ,6, , ,10,16,22, , ,14, , 
3935,5,-3.81,.297, , ,-.00980000000000002,.473,-.222181818181818, , ,-.371, , ,.0681703747972681, , ,.777061530525236,.354391873495993,1.10258275302706, , ,.408407790176587, , ,6, , ,10,16,22, , ,14, , 
3933,5,-3.81,.297, , ,-.4452,.613875,-.157818181818182, , ,-.0847142857142857, , ,.0681703747972681, , ,.923311287342104,1.21785554014697,.70534298555577, , ,.590954303657219, , ,6, , ,10,16,22, , ,14, , 
2407,5,-3.29,.297714285714286, , ,.245,-.237666666666667,.3695, , ,-1.951, , ,.126201841357029, , ,.496425892421685,.882179309059861,.0148492424049175, , , , , ,7, , ,4,3,2, , ,1, , 
750,6,-2.92,.2985, , ,-.1188,.0858571428571429,-.0986666666666667, , ,.504, ,.788,.273650324319194, , ,.830550540304442,.863157078901137,1.0312512141407, , ,.142835569799683, , ,2, , ,5,7,6, , ,2, ,1
3867,5,-3.82,.300333333333333, , ,.1095,-.0187142857142856,-.117666666666667, , ,-.18875, , ,.0767875858022202, , ,1.04615884708458,1.2749867599686,.786084003530196, , ,.686677664035837, , ,3, , ,4,7,12, , ,8, , 
750,5,-3.82,.300333333333333, , ,.1095,.339714285714286,.00449999999999999, , ,-.4415, , ,.0767875858022202, , ,1.04615884708458,.719061359061407,1.12856372921917, , ,.450992872924364, , ,3, , ,4,7,12, , ,8, , 
3905,5,-3.82,.300333333333333, , ,.11825,.339714285714286,-.00458333333333334, , ,-.582375, , ,.0767875858022202, , ,.999464314854045,.719061359061407,1.09479217275022, , ,1.12535200048696, , ,3, , ,4,7,12, , ,8, , 
3911,5,-3.82,.300333333333333, , ,.11825,.511428571428571,-.119083333333333, , ,-.18875, , ,.0767875858022202, , ,.999464314854045,1.49186604147768,.847182008815465, , ,.686677664035837, , ,3, , ,4,7,12, , ,8, , 
3911,5,-3.82,.300333333333333, , ,.133,-.268857142857143,.0521666666666667, , ,.06375, , ,.0767875858022202, , ,.88224259702193,1.00352103923659,.804327255122772, , ,.714193601203483, , ,3, , ,4,7,12, , ,8, , 
3887,5,-3.82,.300333333333333, , ,.63675,-.232571428571429,-.286666666666667, , ,.3165, , ,.0767875858022202, , ,.313243648512358,.783599144363761,.778029484523484, , ,.697362172762475, , ,3, , ,4,7,12, , ,8, , 
3937,5,-3.82,.300333333333333, , ,.1095,.831857142857143,-.489833333333333, , ,-.115125, , ,.0686809046727449, , ,.968554888185781,1.30845116055604,.819320697771698, , ,1.75873935438617, , ,6, , ,8,14,24, , ,16, , 
3931,5,-3.82,.300333333333333, , ,.63675,.0538571428571429,-.115416666666667, , ,.060875, , ,.0686809046727449, , ,.290007265918829,.759733035818692,.755781824779259, , ,2.07295405560921, , ,6, , ,8,14,24, , ,16, , 
3935,5,-3.82,.300333333333333, , ,.63675,.0611428571428571,-.270083333333333, , ,-.1865, , ,.0686809046727449, , ,.290007265918829,1.00012359675753,.982031121293213, , ,.685561764783694, , ,6, , ,8,14,24, , ,16, , 
4112,5,-1.96,.301, , ,.180333333333333,.58275,-.3, , ,-.127777777777778, , ,.00424264068711929, , ,.921740925278537,.278569410859604,1.21073316630875, , ,1.10987203967144, , ,2, , ,3,4,6, , ,9, , 
3999,5,-3.92,.3035, , ,.235833333333333,-.35,.283333333333333, , ,-1.424, , ,.773849274729905, , ,.680377370777914,1.14157360065582,.38507704856734, , , , , ,6, , ,6,8,3, , ,1, , 
3910,5,-3.85,.303666666666667, , ,-.1468,.477285714285714,.2785, , ,-.6524, , ,.0773584729252933, , ,1.03619288744905,1.44956357964339,2.36810436271869, , ,1.40225757263065, , ,3, , ,5,7,12, , ,5, , 
3911,5,-3.85,.303666666666667, , ,-.158,.0217142857142857,-.029, , ,.0464, , ,.0773584729252933, , ,1.10890779598666,.661874790345756,.843458464785423, , ,2.24445657119936, , ,3, , ,5,7,12, , ,5, , 
3905,5,-3.85,.303666666666667, , ,-.5604,-.329142857142857,.488083333333333, , ,-.4278, , ,.0773584729252933, , ,.989434838683175,2.0072904148438,.776136405341851, , ,.49723002725097, , ,3, , ,5,7,12, , ,5, , 
3936,5,-3.85,.303666666666667, , ,-.5604,.308,-.20575, , ,.668, , ,.0691915216386131, , ,.932848111966787,.515489610430257,.726615995108714, , ,1.48853559655865, , ,6, , ,10,14,24, , ,10, , 
3937,5,-3.85,.304, , ,.1205,.802166666666667,-.482916666666667, , ,.071875, , ,.0697022237808809, , ,.964441066850936,1.25204682117892,.89267662564392, , ,.693444434207481, , ,6, , ,8,12,24, , ,16, , 
3932,5,-3.85,.304, , ,.64475,-.648833333333333,.0925, , ,-.4276, , ,.0697022237808809, , ,.293736884205673,1.30708953809831,1.14503218105526, , ,.46876414349033, , ,6, , ,8,12,24, , ,10, , 
3932,5,-3.85,.304666666666667, , ,-.0046,.160714285714286,.0422727272727273, , ,-.359571428571429, , ,.0700247575266539, , ,.861296851652592,.805203025384227,.725287212851255, , ,.40324333449319, , ,6, , ,10,14,22, , ,14, , 
750,5,-5.22,.305666666666667, , ,-.1728,-.152,-.0720000000000001, , ,.4055, , ,.910776298915747, , ,1.13542643971329,.974987179402888,1.2070376961802, , ,1.00479873606608, , ,6, , ,5,7,4, , ,2, , 
750,4,-6.68,.306285714285714, , ,-.2862,-.119, , , ,.618666666666667, , ,.85160842219996, , ,1.012733775481,1.21147410207565, , , ,.740697869129737, , ,7, , ,5,5, , , ,3, , 
3933,5,-4.14,.306666666666667, , ,.0288,.3495,-.264, , ,-.9185, , ,1.23222443843103, , ,.903277476747871,.743292866718285,1.09601551083915, , ,.0332340187157677, , ,6, , ,5,8,2, , ,2, , 
4103,6,-1.98,.307, , ,-.62,.2466,-.209833333333333, , ,.14125, ,.492, , , ,1.46569812717353,.23411599689043,1.02965108977103, , ,.855816861250116, , ,1, , ,3,5,6, , ,8, ,1
491,6,-2.19,.307333333333333, , ,.175333333333333,.344,.1408, , ,-.5465, ,.547,.0313421973277773, , ,.676607222347895,.309712770159708,.843443312986843, , ,1.25815781998921, , ,3, , ,3,2,10, , ,6, ,1
3866,5,-3.87,.307333333333333, , ,-.213166666666667,-.221333333333333,-.0725833333333334, , ,.359714285714286, , ,.0785005307837682, , ,.847783325305863,.941238474918374,.944272924561859, , ,.879574274727214, , ,3, , ,6,6,12, , ,7, , 
750,5,-4.97,.307888888888889, , ,.49025,-.9764,.612, , ,-.14575, , ,.763565721540138, , ,.169649393357792,1.00550300844901, , , ,1.04706013039685, , ,9, , ,4,5,1, , ,4, , 
3866,5,-3.88,.308, , ,-.7145,-.297833333333333,-.0873076923076923, , ,.839, , ,.0788606365685695, , ,1.22903844528965,1.17458152831835,.699471632092799, , ,1.26114656827296, , ,3, , ,6,6,13, , ,7, , 
3937,5,-3.88,.308, , ,.472166666666667,-.0316666666666666,.0748461538461538, , ,-.244, , ,.0705350976464909, , ,.391773782902451,1.77351276148538,.821055598229874, , ,.604520916479768, , ,6, , ,12,12,26, , ,14, , 
750,5,-5.34,.308, , ,-.232,-.7954,1.059, , ,-.17675, , ,.696691159286934, , ,1.34514212384169,1.42960074846091, , , ,1.05460652219995, , ,8, , ,4,5,1, , ,4, , 
3866,5,-3.89,.309333333333333, , ,.2088,-.468714285714286,-.17775, , ,.6285, , ,.0794313120459012, , ,.768645366863029,1.80816488133556,.915731612626558, , ,.795481426558785, , ,3, , ,5,7,12, , ,6, , 
4095,5,-4.88,.3104, , ,-.406571428571429,.470833333333333,-.4206, , ,.2455, , ,.630020872670105, , ,.874549571139883,.977683265002867,1.76816806327905, , ,.535279833358217, , ,5, , ,7,6,5, , ,2, , 
1357,5,-3.92,.312, , ,-.5295,.27175,-.176857142857143, , ,.498, , , , , ,1.75353538126076,.727498625428255,.719912825410463, , ,1.9431527989327, , ,1, , ,4,4,7, , ,6, , 
4107,5,-2.2,.313, , ,-.886666666666667,.333333333333333,-.023875, , ,.158285714285714, , , , , ,1.18304451874531,.198727619284957,1.02660027518017, , ,.929548405461081, , ,1, , ,3,6,8, , ,7, , 
750,5,-5.26,.314428571428572, , ,-.166,.0122,-.0725, , ,-.52, , ,1.05685127574679, , ,.936871389252548,1.1757621783337,1.36542319447122, , ,.965448773023889, , ,7, , ,6,5,2, , ,4, , 
750,6,-2.8,.315666666666667, , ,.1775,-.620666666666667,-.0995714285714286, , ,.315333333333333, ,.743,.145582737071857, , ,.0982878425849301,1.79725653891331,.964439536232116, , ,.716909106279636, , ,3, , ,2,6,7, , ,6, ,1
750,5,-5.44,.315727272727273, , ,-.6265,-.02425,-.951, , ,-.12175, , ,.806987991349201, , ,2.13475537240219,.900028656951174, , , ,.855408430712098, , ,11, , ,2,4,1, , ,4, , 
750,5,-2.07,.318, , ,-2.206,-.018,.206111111111111, , ,.153375, , ,.00424264068711929, , , ,.94359790165091,.783660711731238, , ,.960600844337989, , ,2, , ,1,5,9, , ,8, , 
3933,5,-3.94,.318, , ,.4362,-.123142857142857,-.0443, , ,-.339857142857143, , ,.0728999314128621, , ,.571955864653131,.981878643381997,.971864410079383, , ,.394747993056302, , ,6, , ,10,14,20, , ,14, , 
4054,5,-3.2,.3185, , ,.57325,.00275000000000002,-.208777777777778, , ,.1454, , ,.279307178568686, , ,.23354853171593,1.05557136976458,1.11802032380652, , ,.839560480251423, , ,2, , ,4,4,9, , ,5, , 
3937,5,-3.98,.323666666666667, , ,-.037,-.222166666666667,.0663333333333333, , ,-.0731666666666667, , ,.073920678207567, , ,.92739655144731,1.08445703492857,.970475395233503, , ,.750244667162694, , ,6, , ,12,12,24, , ,12, , 
3932,5,-3.98,.323666666666667, , ,-.043,-.282333333333333,-.2475, , ,.8235, , ,.073920678207567, , ,.985918123098742,1.23530087121488,.66238981036061, , ,2.03800274332941, , ,6, , ,12,12,24, , ,12, , 
491,6,-3.09,.325, , ,-.2592,.1114,-.00740000000000001, , ,.282714285714286, ,.858,.298399061660723, , ,.895508905595025,1.24328930663784,1.03370609943059, , ,.990897020260887, , ,2, , ,5,5,5, , ,7, ,1
3911,5,-3.98,.325, , ,-.3265,.334714285714286,-.161333333333333, , ,.0178, , ,.0832165848854662, , ,1.00415287680711,1.298626802214,.768192250242954, , ,.787774523578924, , ,3, , ,4,7,12, , ,5, , 
3945,5,-3.98,.325, , ,-.8365,-.311,.280333333333333, , ,.109, , ,.0832165848854662, , ,.693726411010373,1.96919653666159,1.1189911311155, , ,.735374734404168, , ,3, , ,4,7,12, , ,8, , 
3934,5,-3.98,.325, , ,-.336,-.847428571428571,.277166666666667, , ,.566625, , ,.0744311762637136, , ,1.01741212326738,.841215577810854,.710083257008682, , ,1.29307158218974, , ,6, , ,8,14,24, , ,16, , 
3934,5,-3.98,.325, , ,-.8365,.346857142857143,.0735, , ,.109, , ,.0744311762637136, , ,.642265855056478,1.45726893442931,1.04836630670939, , ,.710439488391986, , ,6, , ,8,14,24, , ,16, , 
3933,6,-2.31,.3255, , ,-.0777142857142857,-.363,.51225, , ,.145714285714286, ,.582,.0431335136523794, , ,1.44390959023129,.76229980978615,.156002938006522, , ,.738679839146775, , ,2, , ,7,3,4, , ,7, ,1
3934,5,-3.99,.326333333333333, , ,.041,.0115,.076, , ,-.328428571428571, , ,.0749417551613696, , ,.886214421006564,.793695995538174,1.08432845138186, , ,.390205412233433, , ,6, , ,10,16,22, , ,14, , 
3933,5,-3.99,.326333333333333, , ,.453,.00512499999999999,-.0969090909090909, , ,-.328428571428571, , ,.0749417551613696, , ,.577140845509617,.821380048049217,.766219719146315, , ,.390205412233433, , ,6, , ,10,16,22, , ,14, , 
4054,5,-3.49,.326333333333333, , ,.231,-.312666666666667,.163, , ,-.0962, , ,.159723093717429, , ,.555127913187583,1.35927902458129,1.06813139017008, , ,1.02864119108657, , ,6, , ,3,6,4, , ,5, , 
750,4,-2.2,.327, , , ,-.6592,.00537500000000002, , ,.208285714285714, , ,.0198746069143518, , , ,1.2681855936731,1.17437654432347, , ,.890508976987452, , ,5, , , ,5,8, , ,7, , 
1301,6,-2.47,.3285, , ,.0188571428571428,.159428571428571,-.2386, , ,-.252333333333333, ,.631,.081317279836453, , ,1.17429474275292,.746510070738691,1.14694433169182, , ,1.35708376061809, , ,2, , ,7,7,5, , ,3, ,1
3999,7,-2.84,.329333333333333, , ,.303,-.22175,.121375,-.26, ,.592, ,-1.324,.134767701372893, , ,.142944044996635,1.23433125329352,.796231111011657, , , , , ,3, , ,3,8,8,1, ,1, ,1
491,5,-2.18,.333, , ,.0410000000000001,-.1394,.2485, , ,.0406666666666666, , ,0, , ,1.61076953658802,1.10982647292268,.765064899207904, , ,.835829089387697, , ,2, , ,5,5,6, , ,6, , 
3867,5,-4.03,.333, , ,.19375,-.489833333333333,-.0639166666666667, , ,.33675, , ,.0849293824303462, , ,1.02283213839483,1.20256765575441,1.06502338500432, , ,1.43590068797055, , ,3, , ,4,6,12, , ,8, , 
3867,5,-4.04,.333666666666667, , ,-.1555,.191,-.184692307692308, , ,.115285714285714, , ,.0852897023874121, , ,.79223298340829,.890500308815219,.797836280679959, , ,.92566295419116, , ,3, , ,6,6,13, , ,7, , 
3960,5,-4.04,.333666666666667, , ,-.635,.542666666666667,-.348230769230769, , ,.396285714285714, , ,.0852897023874121, , ,1.16759667693943,.447932435381349,.666517960979066, , ,.802638506071427, , ,3, , ,6,6,13, , ,7, , 
3887,5,-4.04,.333666666666667, , ,.182333333333333,.172,.127615384615385, , ,-.477857142857143, , ,.0852897023874121, , ,.694670761344298,.968719980180031,.824731121685682, , ,.471355997299786, , ,3, , ,6,6,13, , ,7, , 
3910,5,-4.04,.333666666666667, , ,.515666666666667,.172,-.0231538461538462, , ,-.360428571428571, , ,.0852897023874121, , ,.437455673944991,.968719980180031,.883650840373225, , ,1.83108818804037, , ,3, , ,6,6,13, , ,7, , 
3866,5,-4.04,.333666666666667, , ,.515666666666667,.183166666666667,-.726538461538462, , ,.637285714285715, , ,.0852897023874121, , ,.437455673944991,.928389878589091,.785863496987509, , ,1.47093867017921, , ,3, , ,6,6,13, , ,7, , 
3932,5,-4.04,.333666666666667, , ,.177833333333333,-.1875,.003, , ,.583, , ,.0762854289275918, , ,.742660920221498,1.07866563190571,.944093469948818, , ,1.9131389430422, , ,6, , ,12,12,26, , ,14, , 
3932,5,-4.04,.333666666666667, , ,.182333333333333,-.1875,-.331692307692308, , ,.956714285714286, , ,.0762854289275918, , ,.662342582784541,1.07866563190571,.992074302428231, , ,1.33290518034113, , ,6, , ,12,12,26, , ,14, , 
3929,5,-6.29,.335, , ,.229833333333333,-.0675,.159333333333333, , ,-.288833333333333, , ,.842727476708811, , ,1.19156084293847,.737779407780845,1.71136819575721, , ,.253051497932853, , ,6, , ,12,12,24, , ,12, , 
803,5,-4.19,.3355, , ,.755666666666667,-.0154,-.2688, , ,.0758, , ,.0304055915910215, , ,1.24815437079447,.837349867140373,.731668435836889, , ,1.09369086125834, , ,2, , ,3,5,5, , ,5, , 
3930,5,-4.05,.335666666666667, , ,-.343,.221714285714286,.115545454545455, , ,-.260428571428571, , ,.0769848469938511, , ,.893438799744498,.820201797736989,.828446321350579, , ,1.57059027190347, , ,6, , ,10,14,22, , ,14, , 
4054,5,-3.78,.335857142857143, , ,.832,.5405,-.4625, , ,-.3885, , ,.835500135362333, , ,.271529003975634,.132228968081884,.884945817550431, , ,1.13801242775037, , ,7, , ,2,2,6, , ,8, , 
